name,mz,rt,intensity,group_id,degree_cor,sub_group_id,degree,n_nodes,n_edges,label_charge_oligomer,isotope_labels_a,isotope_ids,isotope_labels_b,atoms,molecular_formula,adduct,compound_name,compound_id,exact_mass,ppm_error
106,114.037843,83.055576,3581485.62,5,35,14,2,5,4,[M+H-NH3]+::1::1,(13C),99,C,3.6,,,None||None,None||None,,
107,114.0400648,53.6725281,688190.25,5,71,1,3,261,518,[M+H-H2O]+::1::1||[M+H]+::1::1||[M+K]+::1::1||[M+MeOH+H]+::1::1||[M+NH4]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None||None||None||None||None,,
108,114.0549167,87.63147,3786114.8,32,1,,,,,,,,,,C5H9NO3||C3H4O2||C5H9NO3||C5H9NO3||C5H9NO3||C5H9NO3||C5H9NO3||C5H9NO3||C5H7NO2||C5H9NO3||C5H7NO2||C5H9NO3||C5H9NO3,[M+H-H2O]+||[M+ACN+H]+||[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+||[M+H]+||[M+H-H2O]+||[M+H]+||[M+H-H2O]+||[M+H-H2O]+,5-Aminolevulinate||Methylglyoxal||N-Acetyl-beta-alanine||5-Amino-2-oxopentanoic acid||Hydroxyproline||L-Glutamate 5-semialdehyde||2-Amino-4-oxopentanoic acid||cis-4-Hydroxy-D-proline||1-Pyrroline-2-carboxylate||(S)-4-Amino-5-oxopentanoate||(S)-1-Pyrroline-5-carboxylate||trans-3-Hydroxy-L-proline||cis-3-Hydroxy-L-proline,C00430||C00546||C01073||C01110||C01157||C01165||C03341||C03440||C03564||C03741||C03912||C05147||C19706,114.054953||114.054952||114.054953||114.054953||114.054953||114.054953||114.054953||114.054953||114.0549544||114.054953||114.0549544||114.054953||114.054953,0.32||0.31||0.32||0.32||0.32||0.32||0.32||0.32||0.33||0.32||0.33||0.32||0.32
109,114.0605353,60.488991,127416544.5,5,178,5,1,315,577,[M+H-NH3]+::1::1,,,,,,,None||None,None||None,,
110,114.1025296,60.388308,302386.17,5,126,5,1,315,577,[M+H+HCOOH]+::1::1||[M+H-NH3]+::1::1||[M+H]+::1::1,,,,,C5H13N3O||C5H13N3O||C5H13N3O||C5H14N4,[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+||[M+H-NH3]+,N-Carbamoylputrescine||N-Carbamoylputrescine||N-Carbamoylputrescine||None||Agmatine||None,C00436||C00436||C00436||None||C00179||None,114.102572||114.102572||114.102572||114.102576,0.37||0.37||0.37||0.41
111,114.5621753,60.491532,11845580.15,5,170,,,,,,,,,,,,,,,
112,114.8929331,57.3983376,785056.33,5,81,5,1,315,577,,(41K),92,K,3.6,,,,,,
113,114.9876931,53.5914939,10402369.85,5,147,1,11,261,518,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H-H2O]+::1::1||[M+H]+::1::1||[M+K]+::1::1||[M+NH4]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None||None||None||None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None||None||None||None||None||None||None||None||None,,
114,115.0365117,1259.3907,28537554.5,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,0.47||0.36
115,115.036514,1176.68364,89238605,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,0.45||0.34
116,115.0365151,1227.42936,149692134,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,0.44||0.33
117,115.0364931,1057.4778,181877690,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,0.63||0.52
118,115.0365134,1209.31104,151522377,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,0.45||0.34
119,115.0365072,1304.37426,81566061.5,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,0.51||0.4
120,115.0364148,845.61009,121586026,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,1.31||1.2
121,115.0365582,61.259268,120333303,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,0.06||-0.05
122,115.0365179,1150.64535,133015248,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,0.41||0.31
123,115.0364909,947.75388,148301099.5,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,0.65||0.54
124,115.0364962,890.79924,122592037,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,0.6||0.49
125,115.036518,982.72314,116658192,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,0.41||0.3
126,115.0364953,1349.93517,150503418,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,0.61||0.5
127,115.0363979,650.49891,5695174,,,,,,,,,,,,C3H8O3||C2H6O,[M+Na]+||[M+Na+HCOO]+,Glycerol||Ethanol,C00116||C00469,115.0365654||115.036553,1.46||1.35
128,115.0389616,305.606754,8090009,93,7,18,3,6,7,[M+H-H2O]+::1::1,C,136,(13C),4.2,C5H9NO3||C5H6O3||C5H9NO3||C5H9NO3||C5H9NO3||C5H9NO3||C5H9NO3||C5H9NO3||C5H9NO3||C5H9NO3||C4H4O||C5H9NO3||C5H8O4||C5H8O4||C5H8O4||C5H8O4||C5H8O4||C5H8O4,[M+H-NH3]+||[M+H]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H+HCOOH]+||[M+H-NH3]+||[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+,"5-Aminolevulinate||2-Hydroxy-2,4-pentadienoate||N-Acetyl-beta-alanine||5-Amino-2-oxopentanoic acid||Hydroxyproline||L-Glutamate 5-semialdehyde||2-Amino-4-oxopentanoic acid||cis-4-Hydroxy-D-proline||(S)-4-Amino-5-oxopentanoate||trans-3-Hydroxy-L-proline||3-Butyn-1-al||cis-3-Hydroxy-L-proline||Glutarate||2-Acetolactate||4-Hydroxy-2-oxopentanoate||2-(Hydroxymethyl)-4-oxobutanoate||3-Hydroxy-3-methyl-2-oxobutanoic acid||(S)-2-Acetolactate",C00430||C00596||C01073||C01110||C01157||C01165||C03341||C03440||C03741||C05147||C06145||C19706||C00489||C00900||C03589||C04106||C04181||C06010,115.038973||115.0389704||115.038973||115.038973||115.038973||115.038973||115.038973||115.038973||115.038973||115.038973||115.038961||115.038973||115.038969||115.038969||115.038969||115.038969||115.038969||115.038969,0.1||0.08||0.1||0.1||0.1||0.1||0.1||0.1||0.1||0.1||-0.01||0.1||0.06||0.06||0.06||0.06||0.06||0.06
129,115.0503774,79.730055,1530590.1,5,1,,,,,,,,,,C4H8N2O3||C4H9N3O2||C4H6N2O2||C4H8N2O3||C4H6N2O2||C4H8N2O3||C2H3NO2,[M+H-H2O]+||[M+H-NH3]+||[M+H]+||[M+H-H2O]+||[M+H]+||[M+H-H2O]+||[M+ACN+H]+,"L-Asparagine||Creatine||5,6-Dihydrouracil||N-Carbamoylsarcosine||N-Methylhydantoin||3-Ureidopropionate||Iminoglycine",C00152||C00300||C00429||C01043||C02565||C02642||C15809,115.050202||115.050207||115.0502034||115.050202||115.0502034||115.050202||115.050201,-1.52||-1.48||-1.51||-1.52||-1.51||-1.52||-1.53
130,115.0538018,386.986791,2347067.5,84,59,19,2,49,86,[M+H+HCOOH]+::1::1||[M+H-H2O]+::1::1||[M+H-NH3]+::1::1||[M+H]+::1::1,,,,,C9H8O,[M+H-H2O]+,None||None||None||None||None||Atropaldehyde||None||None,None||None||None||None||None||C16592||None||None,115.054225,3.68
131,115.0866253,62.126664,5323605.6,5,8,5,1,315,577,[M+H-H2O]+::1::1,,,,,C5H13N3O||C3H7NO||C3H7NO||C5H12N2O2||C5H12N2O2||C5H12N2O2,[M+H-NH3]+||[M+ACN+H]+||[M+ACN+H]+||[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+,"N-Carbamoylputrescine||Aminoacetone||3-Aminopropanal||L-Ornithine||D-Ornithine||(2R,4S)-2,4-Diaminopentanoate",C00436||C01888||C05665||C00077||C00515||C03943,115.086592||115.086587||115.086587||115.086588||115.086588||115.086588,-0.29||-0.33||-0.33||-0.32||-0.32||-0.32
132,115.5659665,61.30734,1007150.39,5,58,20,1,2,1,[M+H-H2O]+::1::1,,,,,,,None||None,None||None,,
133,115.5785688,61.399566,2509372.41,5,79,,,,,,,,,,,,,,,
134,115.9641201,34.2283674,199753.48,,,,,,,,,,,,,,,,,
135,115.9884771,53.6899854,1126899.1,5,150,1,7,261,518,[M+H+HCOOH]+::1::1||[M+H-H2O]+::1::1||[M+H]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None||None||None,,
136,116.0422718,305.592162,376433.25,93,7,18,2,6,7,[M+H-H2O]+::1::1,(13C),128,C,4.2,,,None||None,None||None,,
137,116.0523877,743.955,1103540.6,283,13,,,,,,,,,,,,,,,
138,116.0706019,63.988179,775354565.5,5,42,5,4,315,577,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1||[M+MeOH+H]+::1::1,C,145,(13C),5,C5H12N2O2||C5H12N2O2||C5H12N2O2||C5H12N2O2||C5H12N2O2||C5H12N2O2||C5H12N2O2||C5H12N2O2||C5H12N2O2||C5H12N2O2||C5H12N2O2||C5H12N2O2||C3H6O2||C3H6O2||C3H6O2||C3H6O2||C3H6O2||C3H6O2||C5H9NO2||C5H9NO2,[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+ACN+H]+||[M+ACN+H]+||[M+ACN+H]+||[M+ACN+H]+||[M+ACN+H]+||[M+ACN+H]+||[M+H]+||[M+H]+,"L-Ornithine||D-Ornithine||(2R,4S)-2,4-Diaminopentanoate||L-Ornithine||D-Ornithine||(2R,4S)-2,4-Diaminopentanoate||L-Ornithine||D-Ornithine||(2R,4S)-2,4-Diaminopentanoate||L-Ornithine||D-Ornithine||(2R,4S)-2,4-Diaminopentanoate||Propanoate||(S)-Lactaldehyde||(R)-Lactaldehyde||3-Hydroxypropanal||Hydroxyacetone||Methyl acetate||None||L-Proline||D-Proline||None",C00077||C00515||C03943||C00077||C00515||C03943||C00077||C00515||C03943||C00077||C00515||C03943||C00163||C00424||C00937||C00969||C05235||C17530||None||C00148||C00763||None,116.070608||116.070608||116.070608||116.070608||116.070608||116.070608||116.070608||116.070608||116.070608||116.070608||116.070608||116.070608||116.070602||116.070602||116.070602||116.070602||116.070602||116.070602||116.0706054||116.0706054,0.05||0.05||0.05||0.05||0.05||0.05||0.05||0.05||0.05||0.05||0.05||0.05||0.0||0.0||0.0||0.0||0.0||0.0||0.03||0.03
139,116.5737389,60.498168,2231140.475,5,90,21,1,2,1,[M+H-NH3]+::1::1,,,,,,,None||None,None||None,,
140,116.9472297,34.577034,156478.1,3,43,3,3,28,44,[M+H]+::1::1||[M+K]+::1::1||[M+NH4]+::1::1||[M+Na]+::1::1,S,157,(34S),540.1,,,None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None,,
141,116.9719123,34.1468106,853368.9,3,2,,,,,,,,,,C2H3ClO2,[M+Na]+,Chloroacetic acid,C06755,116.9713784,-4.56
142,116.9858013,1377.2265,4770478878,464,1,22,1,3,2,[M+H]+::1::1,,,,,,,None||None,None||None,,
143,117.0571822,252.23697,4714487.79,58,29,,,,,,,,,,,,,,,
144,117.0569547,387.000672,900078.855,84,62,19,1,49,86,[M+NH4]+::1::1,,,,,,,None||None,None||None,,
145,117.0738177,64.052841,42508786.55,5,40,5,2,315,577,[M+MeOH+H]+::1::1,(13C),138,C,5,,,None||None,None||None,,
146,117.102065,65.163294,4872562.8,17,1,2,1,2,1,[M+H]+::1::1||[M+NH4+HCOOH]+::1::1||[M+NH4]+::1::1,,,,,C3H9NO||C3H9NO||C3H9NO||C5H12N2O,[M+ACN+H]+||[M+ACN+H]+||[M+ACN+H]+||[M+H]+,(R)-1-Aminopropan-2-ol||(R)-1-Aminopropan-2-ol||(R)-1-Aminopropan-2-ol||5-Aminopentanamide||None||None,C03194||C03194||C03194||C00990||None||None,117.102237||117.102237||117.102237||117.1022394,1.47||1.47||1.47||1.49
147,117.1386236,21.9799485,236010.98,1,14,,,,,,,,,,,,,,,
148,117.5760179,54.873102,3552725.56,5,6,,,,,,,,,,,,,,,
149,117.9797261,34.1726448,238258.755,3,42,3,2,28,44,[M+ACN+H]+::1::1,S,172,(34S),9.3,,,None||None,None||None,,
150,117.9890753,1376.08248,94906508.5,,,,,,,,,,,,,,,,,
151,118.034954,53.631813,729569.0445,5,68,1,3,261,518,[M+H]+::1::1||[M+NH4]+::1::1,,,,,,,None||None||None||None,None||None||None||None,,
152,118.0650159,122.98956,35619008.37,5,36,23,6,17,43,[M+ACN+H]+::1::1||[M+ACN+Na]+::1::1||[M+H-H2O]+::1::1||[M+NH4]+::1::1,C,167,(13C),1.4,C8H7N||C8H7N||C8H7N||C8H7N||C8H9NO,[M+H]+||[M+H]+||[M+H]+||[M+H]+||[M+H-H2O]+,Indole||Indole||Indole||Indole||None||None||2-Phenylacetamide||None,C00463||C00463||C00463||C00463||None||None||C02505||None,118.0651254||118.0651254||118.0651254||118.0651254||118.065124,0.93||0.93||0.93||0.93||0.92
153,118.065084,251.999694,6525120.7,58,31,,,,,,,,,,C8H7N||C8H9NO,[M+H]+||[M+H-H2O]+,Indole||2-Phenylacetamide,C00463||C02505,118.0651254||118.065124,0.35||0.34
154,118.0649125,386.986791,8084988.25,84,62,19,5,49,86,[M+ACN+H]+::1::1||[M+H]+::1::1||[M+MeOH+H]+::1::1||[M+NH4]+::1::1||[M+Na]+::1::1,C,166,(13C),36.4,C8H9NO||C8H9NO||C8H9NO||C8H9NO||C8H9NO||C8H7N,[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+||[M+H]+,2-Phenylacetamide||2-Phenylacetamide||2-Phenylacetamide||2-Phenylacetamide||2-Phenylacetamide||None||Indole||None||None||None,C02505||C02505||C02505||C02505||C02505||None||C00463||None||None||None,118.065124||118.065124||118.065124||118.065124||118.065124||118.0651254,1.79||1.79||1.79||1.79||1.79||1.8
155,118.0747436,64.05708,2825090.355,5,31,,,,,,,,,,,,,,,
156,118.0863606,79.924392,1475803411,5,40,24,1,2,1,,C,170,(13C),5.2,C5H11NO2||C5H11NO2||C3H8O2||C5H11NO2||C3H8O2||C5H11NO2,[M+H]+||[M+H]+||[M+ACN+H]+||[M+H]+||[M+ACN+H]+||[M+H]+,"L-Valine||5-Aminopentanoate||Propane-1,2-diol||Betaine||Propane-1,3-diol||4-Methylaminobutyrate",C00183||C00431||C00583||C00719||C02457||C15987,118.0862554||118.0862554||118.086252||118.0862554||118.086252||118.0862554,-0.89||-0.89||-0.92||-0.89||-0.92||-0.89
157,118.9427316,34.5773322,3557740.8,3,28,3,4,28,44,[M+H-H2O]+::1::1||[M+H]+::1::1||[M+K]+::1::1||[M+NH4]+::1::1||[M+Na]+::1::1,(34S),140,S,540.1,C2H2Cl2,[M+Na]+,"None||None||None||None||None||None||None||None||None||1,1-Dichloroethylene",None||None||None||None||None||None||None||None||None||C14039,118.9425764,-1.3
158,118.9673878,34.2115392,315748.1,3,34,25,1,3,2,[M+Na]+::1::1,,,,,,,None||None,None||None,,
159,119.0161079,66.340812,3130060.3,5,89,26,1,2,1,[M+H+HCOOH]+::1::1||[M+H-NH3]+::1::1||[M+H]+::1::1,,,,,C4H9NO2S,[M+H-NH3]+,None||None||None||None||L-Homocysteine||None,None||None||None||None||C00155||None,119.01613,0.19
160,119.0187925,1373.03076,40872335.5,,,,,,,,,,,,,,,,,
161,119.0190281,53.6987352,185361120,5,143,1,8,261,518,[M+H-H2O]+::1::1||[M+H]+::1::1||[M+K]+::1::1||[M+MeOH+H]+::1::1||[M+NH4]+::1::1||[M+Na]+::1::1,K,193,(41K),2.2,,,None||None||None||None||None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None||None||None||None||None,,
162,119.0351701,183.701988,18050227.4,58,48,27,2,5,5,[M+H-H2O]+::1::1,C,177,(13C),5.2,C5H5N5||C5H4N4O,[M+H-NH3]+||[M+H-H2O]+,Adenine||Hypoxanthine,C00147||C00262,119.035225||119.035221,0.46||0.43
163,119.0352887,98.107926,792365.03,5,12,28,1,2,1,[M+H-H2O]+::1::1,,,,,C5H5N5||C5H4N4O,[M+H-NH3]+||[M+H-H2O]+,Adenine||Hypoxanthine,C00147||C00262,119.035225||119.035221,-0.54||-0.57
164,119.0490862,122.998494,36968819.05,5,45,23,6,17,43,[M+H+HCOOH]+::1::1||[M+H-H2O]+::1::1||[M+H-NH3]+::1::1||[M+H]+::1::1||[M+K]+::1::1||[M+NH4]+::1::1||[M+Na]+::1::1,C,178,(13C),8.1,C8H8O2||C8H8O2||C8H9NO,[M+H-H2O]+||[M+H-H2O]+||[M+H-NH3]+,None||None||None||None||None||None||None||None||4-Hydroxyphenylacetaldehyde||Phenylacetic acid||2-Phenylacetamide||None||None||None||None,None||None||None||None||None||None||None||None||C03765||C07086||C02505||None||None||None||None,119.049139||119.049139||119.049144,0.44||0.44||0.49
165,119.0603445,236.348919,200529.42,,,,,,,,,,,,,,,,,
166,119.0682711,387.000672,3235176.015,84,57,19,2,49,86,[M+H]+::1::1||[M+Na]+::1::1,(13C),154,C,36.4,,,None||None||None||None,None||None||None||None,,
167,119.0684142,122.966883,542845.09,5,42,23,6,17,43,[M+ACN+H]+::1::1||[M+ACN+Na]+::1::1||[M+H-H2O]+::1::1||[M+NH4]+::1::1,(13C),152,C,1.4,,,None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None,,
168,119.070247,65.804943,1187448.35,15,4,29,3,4,6,[M+H-H2O]+::1::1,,,,,C4H8O||C5H10O3,[M+H+HCOOH]+||[M+H]+,Butanal||3-Hydroxyisovalerate||None,C01412||C20827||None,119.070261||119.0702704,0.12||0.2
169,119.073003,252.100134,5136795.12,58,32,,,,,,,,,,,,,,,
170,119.0893374,79.905387,84718778.95,5,42,24,1,2,1,,(13C),156,C,5.2,,,,,,
171,119.9508995,34.5511989,340393.83,,,,,,,,,,,,,,,,,
172,119.9751953,33.9535626,93521.72,3,11,3,2,28,44,[M+ACN+H]+::1::1,(34S),149,S,9.3,,,None||None,None||None,,
173,119.981941,1378.74423,2934966.3,,,,,,,,,,,,,,,,,
174,119.9877136,54.8930562,262972.49,5,81,1,2,261,518,[M+ACN+H]+::1::1||[M+H-H2O]+::1::1,,,,,,,None||None||None||None,None||None||None||None,,
175,120.0032714,58.2307836,859843.379,5,51,5,2,315,577,[M+NH4]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None,None||None||None||None||None||None,,
176,120.0198327,53.6765619,23177074,5,143,1,4,261,518,[M+H-H2O]+::1::1||[M+H]+::1::1||[M+K]+::1::1||[M+MeOH+H]+::1::1||[M+NH4]+::1::1||[M+Na]+::1::1,,,,,C5H4N4O||C5H4N4O||C5H4N4O||C5H4N4O||C5H4N4O||C5H4N4O,[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+||[M+H-NH3]+,Hypoxanthine||Hypoxanthine||Hypoxanthine||Hypoxanthine||Hypoxanthine||Hypoxanthine||None||None||None||None||None||None,C00262||C00262||C00262||C00262||C00262||C00262||None||None||None||None||None||None,120.019241||120.019241||120.019241||120.019241||120.019241||120.019241,-4.93||-4.93||-4.93||-4.93||-4.93||-4.93
177,120.0384981,183.639849,1026112.8,58,40,27,2,5,5,[M+H-H2O]+::1::1,(13C),162,C,5.2,,,None||None,None||None,,
178,120.0523882,122.97261,3279893.367,5,45,23,6,17,43,[M+H+HCOOH]+::1::1||[M+H-H2O]+::1::1||[M+H-NH3]+::1::1||[M+H]+::1::1||[M+K]+::1::1||[M+NH4]+::1::1||[M+Na]+::1::1,(13C),164,C,8.1,,,None||None||None||None||None||None||None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None||None||None||None||None||None||None,,
179,120.0654879,61.534194,121990228,5,87,5,5,315,577,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1||[M+MeOH+H]+::1::1,C,201,(13C),3.8,C4H6O3||C4H6O3||C4H6O3||C4H6O3||C3H4O||C4H6O3||C4H6O3||C4H6O3||C4H6O3||C4H6O3||C3H4O||C4H6O3||C4H6O3||C4H6O3||C4H6O3||C4H6O3||C3H4O||C4H6O3||C4H6O3||C4H6O3||C4H6O3||C4H6O3||C3H4O||C4H6O3||C3H7NO||C3H7NO||C4H9NO3||C4H9NO3||C4H9NO3,[M+NH4]+||[M+NH4]+||[M+NH4]+||[M+NH4]+||[M+NH4+HCOOH]+||[M+NH4]+||[M+NH4]+||[M+NH4]+||[M+NH4]+||[M+NH4]+||[M+NH4+HCOOH]+||[M+NH4]+||[M+NH4]+||[M+NH4]+||[M+NH4]+||[M+NH4]+||[M+NH4+HCOOH]+||[M+NH4]+||[M+NH4]+||[M+NH4]+||[M+NH4]+||[M+NH4]+||[M+NH4+HCOOH]+||[M+NH4]+||[M+H+HCOOH]+||[M+H+HCOOH]+||[M+H]+||[M+H]+||[M+H]+,2-Oxobutanoate||Acetoacetate||Succinate semialdehyde||2-Methyl-3-oxopropanoate||Acrolein||(S)-Methylmalonate semialdehyde||2-Oxobutanoate||Acetoacetate||Succinate semialdehyde||2-Methyl-3-oxopropanoate||Acrolein||(S)-Methylmalonate semialdehyde||2-Oxobutanoate||Acetoacetate||Succinate semialdehyde||2-Methyl-3-oxopropanoate||Acrolein||(S)-Methylmalonate semialdehyde||2-Oxobutanoate||Acetoacetate||Succinate semialdehyde||2-Methyl-3-oxopropanoate||Acrolein||(S)-Methylmalonate semialdehyde||None||Aminoacetone||3-Aminopropanal||L-Threonine||L-Homoserine||L-Allothreonine||None,C00109||C00164||C00232||C00349||C01471||C06002||C00109||C00164||C00232||C00349||C01471||C06002||C00109||C00164||C00232||C00349||C01471||C06002||C00109||C00164||C00232||C00349||C01471||C06002||None||C01888||C05665||C00188||C00263||C05519||None,120.065517||120.065517||120.065517||120.065517||120.065508||120.065517||120.065517||120.065517||120.065517||120.065517||120.065508||120.065517||120.065517||120.065517||120.065517||120.065517||120.065508||120.065517||120.065517||120.065517||120.065517||120.065517||120.065508||120.065517||120.06551||120.06551||120.0655194||120.0655194||120.0655194,0.24||0.24||0.24||0.24||0.17||0.24||0.24||0.24||0.24||0.24||0.17||0.24||0.24||0.24||0.24||0.24||0.17||0.24||0.24||0.24||0.24||0.24||0.17||0.24||0.18||0.18||0.26||0.26||0.26
180,120.0804699,431.59377,5192521.2,,,,,,,,,,,,C8H11NO||C8H11NO,[M+H-H2O]+||[M+H-H2O]+,"Tyramine||4-Hydroxy-2,6-dimethylaniline",C00483||C16570,120.080774||120.080774,2.53||2.53
181,120.0807529,252.119544,3232929.6,,,,,,,,,,,,C8H11NO||C8H11NO,[M+H-H2O]+||[M+H-H2O]+,"Tyramine||4-Hydroxy-2,6-dimethylaniline",C00483||C16570,120.080774||120.080774,0.18||0.18
182,120.0806106,353.546634,8605392.5,84,1,,,,,,,,,,C8H11NO||C8H11NO,[M+H-H2O]+||[M+H-H2O]+,"Tyramine||4-Hydroxy-2,6-dimethylaniline",C00483||C16570,120.080774||120.080774,1.36||1.36
183,120.0805594,393.988287,17802684.7,84,30,,,,,,,,,,C8H11NO||C8H11NO,[M+H-H2O]+||[M+H-H2O]+,"Tyramine||4-Hydroxy-2,6-dimethylaniline",C00483||C16570,120.080774||120.080774,1.79||1.79
184,120.0803321,483.04908,8560177.9,,,,,,,,,,,,C8H11NO||C8H11NO,[M+H-H2O]+||[M+H-H2O]+,"Tyramine||4-Hydroxy-2,6-dimethylaniline",C00483||C16570,120.080774||120.080774,3.68||3.68
185,120.0804685,515.732298,3714390.1,,,,,,,,,,,,C8H11NO||C8H11NO,[M+H-H2O]+||[M+H-H2O]+,"Tyramine||4-Hydroxy-2,6-dimethylaniline",C00483||C16570,120.080774||120.080774,2.54||2.54
186,120.0807501,202.852362,914181451.5,58,11,,,,,,,,,,C8H11NO||C8H11NO,[M+H-H2O]+||[M+H-H2O]+,"Tyramine||4-Hydroxy-2,6-dimethylaniline",C00483||C16570,120.080774||120.080774,0.2||0.2
187,120.0903081,79.953624,5761128.81,5,40,,,,,,,,,,,,,,,
188,120.9561455,716.24685,7928141.2,259,24,30,1,2,1,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,,,,,H2O4S||H2O4S||H2O4S,[M+Na]+||[M+Na]+||[M+Na]+,Sulfate||Sulfate||Sulfate||None||None||None,C00059||C00059||C00059||None||None||None,120.9566014||120.9566014||120.9566014,3.77||3.77||3.77
189,120.9563801,569.407893,263107.93,178,12,,,,,,,,,,H2O4S,[M+Na]+,Sulfate,C00059,120.9566014,1.83
190,120.9563877,608.64792,284617.42,196,13,,,,,,,,,,H2O4S,[M+Na]+,Sulfate,C00059,120.9566014,1.77
191,120.9787168,1376.97276,99292823,,,,,,,,,,,,,,,,,
192,120.9808827,53.7700134,260796818.5,5,131,1,7,261,518,[M+H-H2O]+::1::1||[M+H]+::1::1||[M+K]+::1::1||[M+MeOH+H]+::1::1||[M+NH4]+::1::1||[M+Na]+::1::1,C,206,(13C),0.9,,,None||None||None||None||None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None||None||None||None||None,,
193,121.0164264,53.67489,27199519,5,144,1,6,261,518,[M+H-H2O]+::1::1||[M+H]+::1::1||[M+MeOH+H]+::1::1,"(41K),C,K","161,208,215","K,(13C),(41K)","2.2,1.3,31.2",,,None||None||None||None||None||None,None||None||None||None||None||None,,
194,121.0170976,1381.51674,473446617,,,,,,,,,,,,,,,,,
